date,rf
2024-09-04,1.8722971060203264e-05
2024-09-05,2.1553373872773562e-05
2024-09-06,2.638036185076409e-05
2024-09-09,1.7110719265911456e-05
2024-09-10,2.3043541095280062e-05
2024-09-11,2.402976470938789e-05
2024-09-12,2.272523690649564e-05
2024-09-13,2.9315841518995356e-05
2024-09-16,2.0130263408413285e-05
2024-09-17,1.723045436197168e-05
2024-09-18,2.767818255855481e-05
2024-09-19,1.9179659468848698e-05
2024-09-20,2.329865405492626e-05
2024-09-23,2.4413149678714774e-05
2024-09-24,2.203151448743057e-05
2024-09-25,2.0052719626351134e-05
2024-09-26,1.8180818764479412e-05
2024-09-27,1.8579369732485418e-05
2024-09-30,2.583963908908693e-05
2024-10-01,1.657816794597977e-05
2024-10-02,2.4249936150910756e-05
2024-10-03,1.9108362094399922e-05
2024-10-04,1.7062012365398616e-05
2024-10-07,2.2859898214599994e-05
2024-10-08,1.7881223695503934e-05
2024-10-09,2.103847583967422e-05
2024-10-10,2.1963227674115515e-05
2024-10-11,2.3094108733801022e-05
2024-10-14,1.543089599675973e-05
2024-10-15,1.4249247786146668e-05
2024-10-16,1.853877762303391e-05
2024-10-17,2.506276128921847e-05
2024-10-18,5.162312260109658e-06
2024-10-21,1.7755547844888753e-05
2024-10-22,1.943880537647047e-05
2024-10-23,2.7676353742789317e-05
2024-10-24,1.7582351911071825e-05
2024-10-25,2.7922367720423225e-05
2024-10-28,2.1706408370514296e-05
2024-10-29,2.3411754006996688e-05
2024-10-30,1.4062808007420102e-05
2024-10-31,1.5261777267516763e-05
2024-11-01,2.4426268302457643e-05
2024-11-04,2.092287862853759e-05
2024-11-05,2.4112329045866687e-05
2024-11-06,1.7508838899615853e-05
2024-11-07,2.0636587206190882e-05
2024-11-08,1.7967656449346947e-05
2024-11-11,2.3937761046699535e-05
2024-11-12,1.6257576577860533e-05
2024-11-13,2.439067981541143e-05
2024-11-14,2.0936609406607687e-05
2024-11-15,2.362192536820018e-05
2024-11-18,1.886288426056204e-05
2024-11-19,2.2794938883574645e-05
2024-11-20,1.8343289587274825e-05
2024-11-21,2.42129326479823e-05
2024-11-22,2.1167124053533826e-05
2024-11-25,1.53668788021033e-05
2024-11-26,2.08551027693904e-05
2024-11-27,1.9658788306564645e-05
2024-11-28,1.718777338921562e-05
2024-11-29,1.6970155688689204e-05
2024-12-02,1.7266897377021806e-05
2024-12-03,2.7077597443359025e-05
2024-12-04,2.2258931078322775e-05
2024-12-05,1.7037056455171395e-05
2024-12-06,1.4524595474352253e-05
2024-12-09,1.906683461694314e-05
2024-12-10,1.527155392655466e-05
2024-12-11,1.4283277899096447e-05
2024-12-12,2.1997037805032704e-05
2024-12-13,1.7769465845418608e-05
2024-12-16,1.9987044497682405e-05
2024-12-17,2.592827510694562e-05
2024-12-18,2.0900516134902958e-05
2024-12-19,1.922656737241013e-05
2024-12-20,2.2619526218070618e-05
2024-12-23,1.2829367888933518e-05
2024-12-24,1.4401730331847773e-05
2024-12-25,2.1462751899958832e-05
2024-12-26,2.4042459588091702e-05
2024-12-27,1.8760268530648716e-05
2024-12-30,1.56097276986511e-05
2024-12-31,2.1209840924685253e-05
